elytraLength_pix,elytraWidth_pix,elytraLength_cm,elytraWidth_cm,user_name,genus,species,individualID,outliers
118.511602807489,66.3701740241805,0.693002911037744,0.388103128429989,rileywolcheski,Pterostichus,trinarius,A00000069271_1,False
127.0,63.0,0.742639265834248,0.368395856279981,rileywolcheski,Pterostichus,trinarius,A00000069271_2,False
105.380263806844,58.6941223633168,0.61621670666877,0.343217007406922,rileywolcheski,Pterostichus,trinarius,A00000069271_3,False
124.036285013701,67.6017751246223,0.795039055282704,0.433309103256171,IsaFluck,Pterostichus,trinarius,A00000069271_1,False
125.015998976131,66.007575322837,0.801318756928492,0.423090713498664,IsaFluck,Pterostichus,trinarius,A00000069271_2,False
111.628849317728,60.8276253029822,0.715510746666258,0.389888634205963,IsaFluck,Pterostichus,trinarius,A00000069271_3,False
121.198184804889,62.393909959226,0.752725680347995,0.387509915261828,ishachinniah,Pterostichus,trinarius,A00000069271_1,False
125.003999936002,61.0,0.776362459961961,0.378852757367168,ishachinniah,Pterostichus,trinarius,A00000069271_2,False
105.759160359753,57.2188780036799,0.656838516707032,0.355369339428683,ishachinniah,Pterostichus,trinarius,A00000069271_3,False
99.0201999594022,58.0344725141876,0.805015671480057,0.471809387167003,rileywolcheski,Harpalus,compar,A00000034553_1,False
93.1343116150004,52.0096144957834,0.757164502125037,0.422828420402179,rileywolcheski,Harpalus,compar,A00000034553_2,False
108.004629530405,60.0,0.878057400409419,0.487788757330389,rileywolcheski,Harpalus,compar,A00000034553_3,False
104.019228991567,59.0,0.845656840804358,0.479658944708215,rileywolcheski,Harpalus,compar,A00000034553_4,False
110.018180315801,61.0,0.894427190999916,0.495918569952562,rileywolcheski,Harpalus,compar,A00000034553_5,False
101.079176886241,58.0086200490927,0.821754768088634,0.47159921146996,rileywolcheski,Harpalus,compar,A00000034553_6,False
94.339811320566,55.2268050859363,0.76696498884737,0.448983577069941,rileywolcheski,Harpalus,compar,A00000034553_7,False
91.9238815542512,51.8652099195598,0.7473239325389,0.421654438255697,rileywolcheski,Harpalus,compar,A00000034553_8,False
102.391405889362,58.0517010948,0.832422944001386,0.471949452299127,rileywolcheski,Harpalus,compar,A00000034553_9,False
94.8683298050514,54.4242592967511,0.771261745093591,0.442459030183151,rileywolcheski,Harpalus,compar,A00000034553_10,False
93.8616002420585,57.2013985843004,0.763077222385257,0.465036652216602,rileywolcheski,Harpalus,compar,A00000034553_11,False
100.0199980004,58.0,0.884994120479173,0.513193961347478,IsaFluck,Harpalus,compar,A00000034553_1,False
99.0454441153151,55.0090901579003,0.876371100326876,0.486729877383679,IsaFluck,Harpalus,compar,A00000034553_2,False
105.04284840007,61.0,0.929437163476798,0.539738476589589,IsaFluck,Harpalus,compar,A00000034553_3,False
104.004807581188,61.0,0.920252400030556,0.539738476589589,IsaFluck,Harpalus,compar,A00000034553_4,False
109.041276588272,64.007812023221,0.964815942805539,0.566352113954854,IsaFluck,Harpalus,compar,A00000034553_5,False
101.079176886241,59.0084739677277,0.894365917172284,0.522117112216685,IsaFluck,Harpalus,compar,A00000034553_6,False
92.5418824100742,56.2227711874824,0.818826469389284,0.497468735579947,IsaFluck,Harpalus,compar,A00000034553_7,False
91.9238815542512,50.2493781056044,0.81335829167694,0.444615127676938,IsaFluck,Harpalus,compar,A00000034553_8,False
100.224747442934,58.5491246732178,0.886805778711898,0.518052710766828,IsaFluck,Harpalus,compar,A00000034553_9,False
97.718984849414,53.1413210223457,0.864634360926292,0.470203535287855,IsaFluck,Harpalus,compar,A00000034553_10,False
91.0494371207203,58.0086200490927,0.805621057145527,0.513270233022321,IsaFluck,Harpalus,compar,A00000034553_11,False
96.0832971957145,57.0087712549569,0.821194768208992,0.487236658846485,ishachinniah,Harpalus,compar,A00000034553_1,False
93.0859817588019,53.0094331227943,0.795577623218109,0.4530555301146,ishachinniah,Harpalus,compar,A00000034553_2,False
106.018866245589,60.0,0.906111060229201,0.512801782730008,ishachinniah,Harpalus,compar,A00000034553_3,False
102.004901843,59.0338885725818,0.871804925204828,0.504544721691742,ishachinniah,Harpalus,compar,A00000034553_4,False
104.076894650062,61.0,0.889513618625912,0.521348479108841,ishachinniah,Harpalus,compar,A00000034553_5,False
98.0204060387428,58.0,0.837750649343108,0.495708389972341,ishachinniah,Harpalus,compar,A00000034553_6,False
97.1853898484747,53.1507290636732,0.830614019493476,0.454263143620854,ishachinniah,Harpalus,compar,A00000034553_7,False
90.9175450614457,48.5489443757534,0.777044653149085,0.414933087092439,ishachinniah,Harpalus,compar,A00000034553_8,False
98.8433103452125,58.5491246732178,0.84478376259934,0.500401591828459,ishachinniah,Harpalus,compar,A00000034553_9,False
95.5196314900764,54.4242592967511,0.816377288563742,0.465147619852236,ishachinniah,Harpalus,compar,A00000034553_10,False
90.0,56.6127194188726,0.769202674095011,0.483851724053193,ishachinniah,Harpalus,compar,A00000034553_11,False
72.1110255092798,42.0119030752,0.680262422600562,0.396321072431812,rileywolcheski,Pterostichus,trinarius,A00000069273_1,False
69.3541635375988,40.1123422402632,0.654255448072239,0.378401484597286,rileywolcheski,Pterostichus,trinarius,A00000069273_2,False
77.6659513557904,38.8329756778952,0.732665051560921,0.36633252578046,rileywolcheski,Pterostichus,trinarius,A00000069273_3,False
74.6726188103779,38.4707681233427,0.704427321829434,0.362915625427096,rileywolcheski,Pterostichus,trinarius,A00000069273_4,False
72.1734023030645,42.1070065428546,0.680850856734654,0.397218235034168,rileywolcheski,Pterostichus,trinarius,A00000069273_5,False
67.7421582177598,41.3037528561268,0.639048527405474,0.389640707256172,rileywolcheski,Pterostichus,trinarius,A00000069273_6,False
72.0069441095788,41.2310562561766,0.679280566294841,0.388954920792207,rileywolcheski,Pterostichus,trinarius,A00000069273_7,False
63.7887137352682,38.6393581727233,0.601753540927568,0.36450602682006,rileywolcheski,Pterostichus,trinarius,A00000069273_8,False
73.109506905737,42.0119030752,0.689681639272056,0.396321072431812,rileywolcheski,Pterostichus,trinarius,A00000069273_9,False
69.7208720542134,43.4165866921848,0.657714808442428,0.409572215007152,rileywolcheski,Pterostichus,trinarius,A00000069273_10,False
61.0327780786685,38.0131556174964,0.575755304831917,0.358598718412659,rileywolcheski,Pterostichus,trinarius,A00000069273_11,False
69.4262198308391,40.024992192379,0.654935194175655,0.37757746420972,rileywolcheski,Pterostichus,trinarius,A00000069273_12,False
71.028163428319,39.0128184062623,0.670047197157098,0.368029079798686,rileywolcheski,Pterostichus,trinarius,A00000069273_13,False
69.3397432934389,38.5875627631495,0.654119414086348,0.364017412623445,rileywolcheski,Pterostichus,trinarius,A00000069273_14,False
79.0063288604147,44.0,0.745309559693421,0.415075869231299,rileywolcheski,Pterostichus,trinarius,A00000069273_15,False
69.1158447825099,40.3112887414927,0.652007257971724,0.380278254868386,rileywolcheski,Pterostichus,trinarius,A00000069273_16,False
65.8027355054484,39.2045915678253,0.620752900857302,0.369838180065299,rileywolcheski,Pterostichus,trinarius,A00000069273_17,False
65.4369925959315,38.4187454245971,0.617302649582691,0.362424867088424,rileywolcheski,Pterostichus,trinarius,A00000069273_18,False
66.7308024828115,38.5875627631495,0.629507860114889,0.364017412623445,rileywolcheski,Pterostichus,trinarius,A00000069273_19,False
70.6116137756389,40.024992192379,0.666117658312457,0.37757746420972,rileywolcheski,Pterostichus,trinarius,A00000069273_20,False
76.4002617796562,42.8018691180654,0.720725115174764,0.403773250656939,rileywolcheski,Pterostichus,trinarius,A00000069273_21,False
71.4702735408225,37.9473319220206,0.674217861685356,0.35797776778503,rileywolcheski,Pterostichus,trinarius,A00000069273_22,False
72.9451848993475,41.182520563948,0.688131500643967,0.388497057277649,rileywolcheski,Pterostichus,trinarius,A00000069273_23,False
74.2428447730823,40.1123422402632,0.700373030190718,0.378401484597286,rileywolcheski,Pterostichus,trinarius,A00000069273_24,False
65.3758365147246,40.3112887414927,0.61672573109256,0.380278254868386,rileywolcheski,Pterostichus,trinarius,A00000069273_25,False
72.4430811050993,38.2099463490856,0.73921511331734,0.389897411725363,IsaFluck,Pterostichus,trinarius,A00000069273_1,False
71.3442359269479,38.2099463490856,0.728002407417836,0.389897411725363,IsaFluck,Pterostichus,trinarius,A00000069273_2,False
76.4852927038918,38.4707681233427,0.780462170447875,0.392558858401456,IsaFluck,Pterostichus,trinarius,A00000069273_3,False
71.7007670809734,37.3363094051889,0.731640480418096,0.38098274903254,IsaFluck,Pterostichus,trinarius,A00000069273_4,False
73.3348484691964,41.194659848092,0.748314780297923,0.420353671919306,IsaFluck,Pterostichus,trinarius,A00000069273_5,False
68.0661443009665,37.6563407675255,0.694552492867005,0.384248375178831,IsaFluck,Pterostichus,trinarius,A00000069273_6,False
76.791926658992,39.8120584747888,0.783591088357061,0.406245494640702,IsaFluck,Pterostichus,trinarius,A00000069273_7,False
71.386273190299,37.4833296279826,0.728431359084684,0.382482955387578,IsaFluck,Pterostichus,trinarius,A00000069273_8,False
75.0599760191808,39.0512483795333,0.765918122644702,0.398482126321768,IsaFluck,Pterostichus,trinarius,A00000069273_9,False
78.9176786277954,43.5660418215839,0.805282434977505,0.44455144715902,IsaFluck,Pterostichus,trinarius,A00000069273_10,False
62.072538211354,39.1152144312159,0.633393247054632,0.399134841134856,IsaFluck,Pterostichus,trinarius,A00000069273_11,False
71.1969100453102,39.293765408777,0.726499082095002,0.40095678988548,IsaFluck,Pterostichus,trinarius,A00000069273_12,False
70.0285656000464,38.0,0.714577200000473,0.387755102040816,IsaFluck,Pterostichus,trinarius,A00000069273_13,False
70.2139587261678,35.5105618091294,0.716468966593549,0.362352671521729,IsaFluck,Pterostichus,trinarius,A00000069273_14,False
79.0063288604147,43.0,0.806187029187905,0.438775510204082,IsaFluck,Pterostichus,trinarius,A00000069273_15,False
71.2811335487869,40.2243707222375,0.727358505599867,0.410452762471812,IsaFluck,Pterostichus,trinarius,A00000069273_16,False
69.4046107978425,38.0131556174964,0.708210314263699,0.387889343035678,IsaFluck,Pterostichus,trinarius,A00000069273_17,False
66.4003012041361,39.0512483795333,0.677554093919756,0.398482126321768,IsaFluck,Pterostichus,trinarius,A00000069273_18,False
68.0955211449329,36.7151195013716,0.694852256580948,0.374644076544609,IsaFluck,Pterostichus,trinarius,A00000069273_19,False
71.3091859440283,40.8044115262063,0.727644754530901,0.416371546185779,IsaFluck,Pterostichus,trinarius,A00000069273_20,False
80.0,40.0,0.816326530612245,0.408163265306122,IsaFluck,Pterostichus,trinarius,A00000069273_21,False
72.4499827467198,39.560080889705,0.739285538231835,0.403674294792908,IsaFluck,Pterostichus,trinarius,A00000069273_22,False
76.0591874792257,41.182520563948,0.776114157951282,0.420229801672939,IsaFluck,Pterostichus,trinarius,A00000069273_23,False
74.6726188103779,41.4366987102013,0.76196549806508,0.422823456226544,IsaFluck,Pterostichus,trinarius,A00000069273_24,False
70.4556598152341,38.2099463490856,0.718935304237083,0.389897411725363,IsaFluck,Pterostichus,trinarius,A00000069273_25,False
73.1710325197069,39.1152144312159,0.717363063918695,0.383482494423685,ishachinniah,Pterostichus,trinarius,A00000069273_1,False
67.3646791723972,36.2215405525497,0.660438031101933,0.355113142672056,ishachinniah,Pterostichus,trinarius,A00000069273_2,False
75.3126815350509,36.8781778291715,0.738359622892656,0.361550763031094,ishachinniah,Pterostichus,trinarius,A00000069273_3,False
74.6726188103779,36.3455636907725,0.73208449814096,0.356329055791887,ishachinniah,Pterostichus,trinarius,A00000069273_4,False
70.4556598152341,41.194659848092,0.690741762894452,0.40386921419698,ishachinniah,Pterostichus,trinarius,A00000069273_5,False
67.8969807870718,39.4588393138977,0.665656674383057,0.386851365822527,ishachinniah,Pterostichus,trinarius,A00000069273_6,False
74.9666592559653,40.024992192379,0.734967247607503,0.39240188423901,ishachinniah,Pterostichus,trinarius,A00000069273_7,False
69.0507060065283,38.4707681233427,0.676967705946356,0.377164393366105,ishachinniah,Pterostichus,trinarius,A00000069273_8,False
72.0,40.1123422402632,0.705882352941177,0.393258257257482,ishachinniah,Pterostichus,trinarius,A00000069273_9,False
74.1484996476665,41.5932686861708,0.726946074977123,0.407777143982067,ishachinniah,Pterostichus,trinarius,A00000069273_10,False
61.0737259384099,38.0525951808809,0.598762019004018,0.373064658636087,ishachinniah,Pterostichus,trinarius,A00000069273_11,False
68.8839603971781,39.560080889705,0.675332945070374,0.387843930291225,ishachinniah,Pterostichus,trinarius,A00000069273_12,False
71.1125867902441,38.0131556174964,0.697182223433766,0.372677996249965,ishachinniah,Pterostichus,trinarius,A00000069273_13,False
66.8505796534331,37.4432904536981,0.65539783973954,0.367091082879393,ishachinniah,Pterostichus,trinarius,A00000069273_14,False
79.0063288604147,42.0119030752,0.774571851572693,0.411881402698039,ishachinniah,Pterostichus,trinarius,A00000069273_15,False
67.1192967781993,40.2243707222375,0.658032321354896,0.394356575708211,ishachinniah,Pterostichus,trinarius,A00000069273_16,False
64.8999229583518,38.0131556174964,0.636273754493645,0.372677996249965,ishachinniah,Pterostichus,trinarius,A00000069273_17,False
64.8151216923952,38.6005181312376,0.635442369533286,0.378436452267035,ishachinniah,Pterostichus,trinarius,A00000069273_18,False
65.5133574166368,36.7151195013716,0.642287817810165,0.359952151974232,ishachinniah,Pterostichus,trinarius,A00000069273_19,False
68.1542368455549,37.3630833845388,0.66817879260348,0.366304739064106,ishachinniah,Pterostichus,trinarius,A00000069273_20,False
74.2024258363566,37.8021163428716,0.727474763101535,0.370608983753643,ishachinniah,Pterostichus,trinarius,A00000069273_21,False
70.8378429936994,36.6878726556883,0.694488656800974,0.35968502603616,ishachinniah,Pterostichus,trinarius,A00000069273_22,False
72.4706837279737,38.9486841883009,0.71049689929386,0.381849844983342,ishachinniah,Pterostichus,trinarius,A00000069273_23,False
73.3348484691964,40.3112887414927,0.718969102639181,0.39520871315189,ishachinniah,Pterostichus,trinarius,A00000069273_24,False
67.2681202353686,37.1214223865412,0.659491374856555,0.363935513593541,ishachinniah,Pterostichus,trinarius,A00000069273_25,False
114.017542509914,53.0,1.12883123142018,0.524726756499488,IsaFluck,Chlaenius,aestivus,A00000069247_1,False
107.0,52.0,1.05935401783859,0.514826251659875,IsaFluck,Chlaenius,aestivus,A00000069247_2,False
111.364267159624,52.1536192416212,1.10256246597381,0.516347159705004,IsaFluck,Chlaenius,aestivus,A00000069247_3,False
107.70329614269,50.6951674225463,1.06631700470297,0.50190775041191,IsaFluck,Chlaenius,aestivus,A00000069247_4,False
96.1301201497221,48.0936586256442,0.951736719774901,0.476151499977885,IsaFluck,Chlaenius,aestivus,A00000069247_5,False
111.287914887467,53.2353266168247,1.1018065399338,0.52705660880825,IsaFluck,Chlaenius,aestivus,A00000069247_6,False
111.162043881893,52.0384473250308,1.10056035343396,0.515206899587412,IsaFluck,Chlaenius,aestivus,A00000069247_7,False
101.400197238467,49.0917508345343,1.00391314349715,0.486033116722382,IsaFluck,Chlaenius,aestivus,A00000069247_8,False
103.696673042099,52.2398315464359,1.02664941330507,0.517200705046056,IsaFluck,Chlaenius,aestivus,A00000069247_9,False
107.823930553472,48.3735464897913,1.06751134627075,0.478922531131422,IsaFluck,Chlaenius,aestivus,A00000069247_10,False
98.3869910099908,48.7544869729956,0.974080880649373,0.482694034228991,IsaFluck,Chlaenius,aestivus,A00000069247_11,False
92.3958873543623,41.7731971484108,0.9147659299122,0.413575740533949,IsaFluck,Chlaenius,aestivus,A00000069247_12,False
102.107786186951,51.478150704935,1.01091863130607,0.509659680188536,IsaFluck,Chlaenius,aestivus,A00000069247_13,False
96.4209520799292,51.1566222497147,0.954616102707431,0.506476386161553,IsaFluck,Chlaenius,aestivus,A00000069247_14,False
108.0,55.0,1.0692545226782,0.544527766178714,IsaFluck,Chlaenius,aestivus,A00000069247_15,False
94.0850678907126,51.0098029794274,0.931489669987317,0.505022801265526,IsaFluck,Chlaenius,aestivus,A00000069247_16,False
90.1387818865997,48.0936586256442,0.8924194463051,0.476151499977885,IsaFluck,Chlaenius,aestivus,A00000069247_17,False
90.5538513813742,49.1629942131274,0.89652884384689,0.486738462136933,IsaFluck,Chlaenius,aestivus,A00000069247_18,False
95.3362470417207,51.2445119012758,0.943876975227095,0.507346538082187,IsaFluck,Chlaenius,aestivus,A00000069247_19,False
105.801701309573,48.2597140480546,1.04749025585471,0.477795532491104,IsaFluck,Chlaenius,aestivus,A00000069247_20,False
106.004716876184,51.0098029794274,1.01922900817287,0.49045620260975,ishachinniah,Chlaenius,aestivus,A00000069247_1,False
98.0815986819138,48.0,0.943048700949226,0.461517127105208,ishachinniah,Chlaenius,aestivus,A00000069247_2,False
104.172933144843,51.1566222497147,1.0016165172319,0.491867861106139,ishachinniah,Chlaenius,aestivus,A00000069247_3,False
109.635760589326,50.2195181179589,1.05414127614959,0.48285766096684,ishachinniah,Chlaenius,aestivus,A00000069247_4,False
90.27181176868,51.1566222497147,0.867958067209653,0.491867861106139,ishachinniah,Chlaenius,aestivus,A00000069247_5,False
104.388696706109,53.6003731330296,1.00369107095959,0.515364379585896,ishachinniah,Chlaenius,aestivus,A00000069247_6,False
109.114618635635,54.0092584655631,1.04913052745622,0.519295787585611,ishachinniah,Chlaenius,aestivus,A00000069247_7,False
95.1314879522022,49.1629942131274,0.914683562853002,0.472699246856928,ishachinniah,Chlaenius,aestivus,A00000069247_8,False
102.396288995256,48.1663783151692,0.984534190069276,0.463116844647489,ishachinniah,Chlaenius,aestivus,A00000069247_9,False
105.190303735658,47.7074417675063,1.01139847457094,0.458704197209969,ishachinniah,Chlaenius,aestivus,A00000069247_10,False
93.6215787091843,48.8466989672793,0.900165875852435,0.469658086998993,ishachinniah,Chlaenius,aestivus,A00000069247_11,False
89.0505474435727,43.9317652729776,0.856215683818828,0.42240129369677,ishachinniah,Chlaenius,aestivus,A00000069247_12,False
97.8672570372747,50.8035431835222,0.940987818864792,0.488473027017178,ishachinniah,Chlaenius,aestivus,A00000069247_13,False
93.1933474020544,50.1597448159378,0.89604845746487,0.482282944245458,ishachinniah,Chlaenius,aestivus,A00000069247_14,False
103.0,55.0090901579003,0.990338835246593,0.528909109465532,ishachinniah,Chlaenius,aestivus,A00000069247_15,False
91.0219753685889,51.0392006206994,0.875170845324003,0.490738859171074,ishachinniah,Chlaenius,aestivus,A00000069247_16,False
83.0541991713845,47.0956473572665,0.798561154075023,0.452821830572617,ishachinniah,Chlaenius,aestivus,A00000069247_17,False
87.3670418407308,48.2597140480546,0.840028878208637,0.464014262132855,ishachinniah,Chlaenius,aestivus,A00000069247_18,False
89.5600357302296,51.8652099195598,0.861114383201153,0.498680889141329,ishachinniah,Chlaenius,aestivus,A00000069247_19,False
100.841459727634,51.2445119012758,0.96958459972069,0.492712914845531,ishachinniah,Chlaenius,aestivus,A00000069247_20,False
111.0,54.0,1.01817724239393,0.495329469272721,rileywolcheski,Chlaenius,aestivus,A00000069247_1,False
98.0051019080129,52.0,0.898978057668797,0.476983933373732,rileywolcheski,Chlaenius,aestivus,A00000069247_2,False
109.224539367305,52.1536192416212,1.00189135400675,0.4783930470297,rileywolcheski,Chlaenius,aestivus,A00000069247_3,False
111.570605447851,55.7853027239254,1.02341127375778,0.51170563687889,rileywolcheski,Chlaenius,aestivus,A00000069247_4,False
98.2496819333274,51.1566222497147,0.901221533486088,0.469247824976597,rileywolcheski,Chlaenius,aestivus,A00000069247_5,False
103.310212467113,53.084837759948,0.947640605773835,0.486934898408584,rileywolcheski,Chlaenius,aestivus,A00000069247_6,False
110.040901486674,54.0370243444252,1.00937965429049,0.495669084992616,rileywolcheski,Chlaenius,aestivus,A00000069247_7,False
95.1892851112981,55.145262715849,0.873149223604242,0.505834698406412,rileywolcheski,Chlaenius,aestivus,A00000069247_8,False
101.71037311897,51.3517283058711,0.932965650676845,0.471037487555261,rileywolcheski,Chlaenius,aestivus,A00000069247_9,False
102.474387043788,52.8393792544916,0.939973773119385,0.484683364496803,rileywolcheski,Chlaenius,aestivus,A00000069247_10,False
93.9148550549912,51.9711458407451,0.861459172429876,0.476719260866509,rileywolcheski,Chlaenius,aestivus,A00000069247_11,False
91.7823512446701,44.7213595499958,0.841898209826388,0.410218653538036,rileywolcheski,Chlaenius,aestivus,A00000069247_12,False
99.1413132856328,53.6003731330296,0.90940026097728,0.491663784755618,rileywolcheski,Chlaenius,aestivus,A00000069247_13,False
95.2575456328789,53.1507290636732,0.873775361528814,0.487539304047546,rileywolcheski,Chlaenius,aestivus,A00000069247_14,False
106.042444332446,57.0350769263968,0.972702734658755,0.523169525627425,rileywolcheski,Chlaenius,aestivus,A00000069247_15,False
93.0859817588019,51.0392006206994,0.853856110024399,0.468170743621388,rileywolcheski,Chlaenius,aestivus,A00000069247_16,False
88.0227243386615,50.0099990001999,0.807412024640894,0.458730115983303,rileywolcheski,Chlaenius,aestivus,A00000069247_17,False
91.3509715328742,49.0917508345343,0.837941263831964,0.450307238639603,rileywolcheski,Chlaenius,aestivus,A00000069247_18,False
97.2933707916423,49.2442890089805,0.892449513295894,0.451706435917238,rileywolcheski,Chlaenius,aestivus,A00000069247_19,False
101.965680500843,54.3323108288245,0.935307526046564,0.498377679392633,rileywolcheski,Chlaenius,aestivus,A00000069247_20,False
110.063617967065,64.2884126417817,0.74871477107242,0.437326021466097,rileywolcheski,Cyclotrachelus,convivus,DELA_005.S.20180618.CYCCON2.01_1,False
110.679718105893,65.4599113962126,0.813799457621776,0.481309866901177,IsaFluck,Cyclotrachelus,convivus,DELA_005.S.20180618.CYCCON2.01_1,False
109.48059188733,59.7745765355138,0.782004227766639,0.426961260967956,ishachinniah,Cyclotrachelus,convivus,DELA_005.S.20180618.CYCCON2.01_1,False
151.003311221973,101.004950373732,1.08635475699261,0.72665431923548,IsaFluck,Dicaelus,furvus furvus,DELA_014.W.20180716.DICFUR2.01_1,False
144.003472180361,96.0052081920559,1.0,0.666686759273496,ishachinniah,Dicaelus,furvus furvus,DELA_014.W.20180716.DICFUR2.01_1,False
145.013792447477,98.1274681218261,0.960335182546486,0.649836532243853,rileywolcheski,Dicaelus,furvus furvus,DELA_014.W.20180716.DICFUR2.01_1,False
68.5930025585701,31.2569992161756,0.271084708480944,0.123530013331475,IsaFluck,Paraclivina,,A00000003356_1,False
67.4759216313494,30.1496268633627,0.257494800352767,0.11505396239427,ishachinniah,Paraclivina,,A00000003356_1,False
68.7313611097583,31.1448230047949,0.249890921345796,0.11323518682238,rileywolcheski,Paraclivina,,A00000003356_1,False
114.0,52.0,1.17525773195876,0.536082474226804,rileywolcheski,Carabus,goryi,A00000044094_1,False
113.357840487546,50.2493781056044,1.16863753079945,0.518034825830974,rileywolcheski,Carabus,goryi,A00000044094_2,False
118.0,53.0377224247045,1.21649484536082,0.546780643553654,rileywolcheski,Carabus,goryi,A00000044094_3,False
112.111551590369,56.0802995712398,1.15578919165329,0.578147418260204,rileywolcheski,Carabus,goryi,A00000044094_4,False
111.162043881893,57.2188780036799,1.14600045239065,0.589885340244122,rileywolcheski,Carabus,goryi,A00000044094_5,False
111.04053313993,54.0,1.14474776432918,0.556701030927835,rileywolcheski,Carabus,goryi,A00000044094_6,False
115.039123779695,54.0370243444252,1.18597034824428,0.55708272520026,rileywolcheski,Carabus,goryi,A00000044094_7,False
116.275534829989,50.0899191454728,1.19871685391741,0.516390919025493,rileywolcheski,Carabus,goryi,A00000044094_8,False
107.670794554512,52.3450093132096,1.11000819128363,0.539639271270202,rileywolcheski,Carabus,goryi,A00000044094_9,False
115.117331449265,50.4876222454574,1.18677661287902,0.520490950984096,rileywolcheski,Carabus,goryi,A00000044094_10,False
105.190303735658,51.478150704935,1.08443612098617,0.530702584586959,rileywolcheski,Carabus,goryi,A00000044094_11,False
116.841773351828,55.2268050859363,1.20455436445184,0.569348506040581,rileywolcheski,Carabus,goryi,A00000044094_12,False
110.004545360635,48.0,1.22227272622928,0.533333333333333,IsaFluck,Carabus,goryi,A00000044094_1,False
109.293183684986,48.0936586256442,1.21436870761095,0.53437398472938,IsaFluck,Carabus,goryi,A00000044094_2,False
116.004310264748,51.0098029794274,1.28893678071943,0.566775588660304,IsaFluck,Carabus,goryi,A00000044094_3,False
113.216606555752,51.0098029794274,1.25796229506391,0.566775588660304,IsaFluck,Carabus,goryi,A00000044094_4,False
106.301458127346,48.2597140480546,1.18112731252607,0.536219044978385,IsaFluck,Carabus,goryi,A00000044094_5,False
111.004504413109,52.0,1.23338338236788,0.577777777777778,IsaFluck,Carabus,goryi,A00000044094_6,False
114.157785542643,51.0392006206994,1.2684198393627,0.567102229118882,IsaFluck,Carabus,goryi,A00000044094_7,False
116.275534829989,48.0416485978573,1.29195038699988,0.533796095531747,IsaFluck,Carabus,goryi,A00000044094_8,False
108.046286377645,48.5077313425396,1.20051429308494,0.538974792694885,IsaFluck,Carabus,goryi,A00000044094_9,False
113.863953909918,52.6117857518636,1.26515504344354,0.584575397242929,IsaFluck,Carabus,goryi,A00000044094_10,False
105.118980208143,49.2442890089805,1.16798866897937,0.54715876676645,IsaFluck,Carabus,goryi,A00000044094_11,False
113.63538181394,54.3323108288245,1.26261535348823,0.603692342542494,IsaFluck,Carabus,goryi,A00000044094_12,False
105.019045891686,47.0,1.12923705259877,0.505376344086022,ishachinniah,Carabus,goryi,A00000044094_1,False
107.298648640139,48.2597140480546,1.15374891010902,0.518921656430695,ishachinniah,Carabus,goryi,A00000044094_2,False
113.004424692133,52.0864665724217,1.21510134077563,0.560069533036792,ishachinniah,Carabus,goryi,A00000044094_3,False
108.16653826392,52.0384473250308,1.16308105660129,0.559553197043341,ishachinniah,Carabus,goryi,A00000044094_4,False
108.46197490365,51.2445119012758,1.1662577946629,0.551016257002966,ishachinniah,Carabus,goryi,A00000044094_5,False
111.018016555873,51.0098029794274,1.19374211350401,0.548492505155133,ishachinniah,Carabus,goryi,A00000044094_6,False
112.111551590369,51.0392006206994,1.20550055473515,0.548808608824725,ishachinniah,Carabus,goryi,A00000044094_7,False
114.43775600736,46.1735855224608,1.23051350545548,0.49649016690818,ishachinniah,Carabus,goryi,A00000044094_8,False
102.95630140987,48.3735464897913,1.1070570044072,0.520145661180552,ishachinniah,Carabus,goryi,A00000044094_9,False
113.863953909918,51.7880295048962,1.22434359042923,0.556860532310712,ishachinniah,Carabus,goryi,A00000044094_10,False
103.310212467113,51.478150704935,1.11086249964637,0.553528502203602,ishachinniah,Carabus,goryi,A00000044094_11,False
111.879399354841,53.1507290636732,1.20300429413808,0.571513215738422,ishachinniah,Carabus,goryi,A00000044094_12,False
102.420701032555,47.8539444560216,1.04489162177183,0.488203899472802,rileywolcheski,Carabus,goryi,A00000046087_1,False
120.01666550942,59.0084739677277,1.22440490056717,0.602001933601504,rileywolcheski,Carabus,goryi,A00000046087_2,False
111.0,50.0,1.13241726376982,0.510097866562983,rileywolcheski,Carabus,goryi,A00000046087_3,False
116.038786618958,54.0,1.18382274985775,0.550905695888021,rileywolcheski,Carabus,goryi,A00000046087_4,False
105.304320899002,49.0917508345343,1.07431018860889,0.50083194733075,rileywolcheski,Carabus,goryi,A00000046087_5,False
113.017697729161,45.0,1.1530017299101,0.459088079906685,rileywolcheski,Carabus,goryi,A00000046087_6,False
114.354711315276,50.0399840127872,1.16664188546696,0.510505781755371,rileywolcheski,Carabus,goryi,A00000046087_7,False
105.0,57.0087712549569,1.07120551978226,0.581601051850612,rileywolcheski,Carabus,goryi,A00000046087_8,False
110.004545360635,55.0,1.12226167801382,0.561107653219281,rileywolcheski,Carabus,goryi,A00000046087_9,False
104.019228991567,52.0096144957834,1.06119973580249,0.530599867901246,rileywolcheski,Carabus,goryi,A00000046087_10,False
100.244700608062,49.0917508345343,1.02269215828835,0.50083194733075,rileywolcheski,Carabus,goryi,A00000046087_11,False
97.0154626850792,50.2493781056044,0.989747610785592,0.51264201135571,rileywolcheski,Carabus,goryi,A00000046087_12,False
